cntr_01,dist_x,pang_x,source_01,ra_01,dec_01,ra_1,dec_1,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,RA_2,Dec_2,GLON,GLAT,Period,Distance,e_Dis,A_Ks,e_ext,Type,Jmag,Hmag,Ksmag,W1mag,W2mag,3.6mag,4.5mag,5.8mag,8.0mag,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RV,e_RV,v_z,e_v_z,H-W2,TC_rowSubsetFlags,GroupID,GroupSize,Separation
2,0.294259,159.777355,S0002,67.0419447,51.6124468,67.0419902,51.6123701,0.1881,0.2411,-0.1145,14.075,0.076,14.2,1.242,14.225,0.205,5.3,0.9168,1,0,0000,AB,5,58891.12687235,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.295179,-9.371104,S0002,67.0419447,51.6124468,67.0419232,51.6125277,0.1453,0.1624,-0.0838,13.853,0.053,20.3,1.008,13.864,0.126,8.6,0.5383,1,0,0000,AB,10,57437.94401611,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.295248,-62.081342,S0002,67.0419447,51.6124468,67.041828,51.6124852,0.1511,0.1484,-0.0638,14.008,0.051,21.1,0.7218,14.073,0.163,6.7,0.7206,1,0,0000,AB,10,58891.19219678,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.304462,-20.142955,S0002,67.0419447,51.6124468,67.0418978,51.6125262,0.1454,0.1702,-0.0779,13.881,0.052,20.9,0.5058,14.105,0.177,6.1,0.9919,1,0,0000,AB,5,58001.72124434,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.305879,-153.29008,S0002,67.0419447,51.6124468,67.0418832,51.6123709,0.1483,0.1311,-0.0545,13.837,0.046,23.4,1.091,13.667,0.117,9.2,0.6602,1,0,0000,AB,5,57636.96024485,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.319941,-151.904398,S0002,67.0419447,51.6124468,67.0418773,51.6123684,0.1534,0.1467,-0.0591,13.94,0.05,21.9,1.814,14.333,0.224,4.9,0.7194,1,0,0000,AB,10,58160.24700229,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.321034,82.266472,S0002,67.0419447,51.6124468,67.042087,51.6124588,0.1463,0.162,-0.0568,14.055,0.054,20.2,0.7551,13.972,0.147,7.4,0.4598,1,0,0000,AB,5,58524.01673659,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.324531,-93.497792,S0002,67.0419447,51.6124468,67.0417998,51.6124413,0.168,0.1887,0.08,13.875,0.064,16.8,1.28,14.054,0.149,7.3,0.9862,1,0,0000,AB,5,57438.66500603,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.324807,-9.827857,S0002,67.0419447,51.6124468,67.0419199,51.6125357,0.1421,0.1437,-0.0632,13.822,0.048,22.5,1.359,13.91,0.163,6.6,0.4845,1,0,0000,AB,10,56717.9632745,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.328649,132.435719,S0002,67.0419447,51.6124468,67.0420532,51.6123852,0.147,0.1345,0.0377,13.805,0.047,23.0,1.098,13.87,0.13,8.3,0.5512,1,0,0000,AB,10,56717.10705488,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.330115,-115.931837,S0002,67.0419447,51.6124468,67.0418119,51.6124067,0.1545,0.1443,-0.0655,13.892,0.05,21.8,1.659,14.025,0.174,6.2,0.725,1,0,0000,AB,10,57076.40693894,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.330223,-93.75036,S0002,67.0419447,51.6124468,67.0417973,51.6124408,0.1379,0.1601,-0.0642,13.965,0.051,21.2,0.5973,14.249,0.213,5.1,0.9007,1,0,0000,AB,10,58732.52275633,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.330597,170.227972,S0002,67.0419447,51.6124468,67.0419698,51.6123563,0.1704,0.2074,-0.0828,14.065,0.077,14.0,1.095,14.19,0.207,5.2,1.982,1,0,0000,AB,5,58891.06142057,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.331657,-74.125191,S0002,67.0419447,51.6124468,67.041802,51.612472,0.1582,0.1636,-0.0188,13.986,0.056,19.6,1.243,14.241,0.191,5.7,0.6019,1,0,0000,AB,5,58523.75492917,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.332128,-40.45544,S0002,67.0419447,51.6124468,67.0418483,51.612517,0.1393,0.1657,-0.0208,13.894,0.063,17.1,0.6172,13.961,0.169,6.4,0.245,1,0,0000,AB,10,56717.23872221,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.336471,-35.172131,S0002,67.0419447,51.6124468,67.041858,51.6125232,0.132,0.129,-0.0409,13.844,0.048,22.7,1.256,13.911,0.128,8.5,0.3926,1,0,0000,AB,5,58369.351617,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.33746,-79.240342,S0002,67.0419447,51.6124468,67.0417964,51.6124643,0.1499,0.1737,-0.0804,13.948,0.056,19.2,1.192,13.878,0.174,6.2,0.5063,1,0,0000,AB,10,57273.30767603,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.345147,-44.909737,S0002,67.0419447,51.6124468,67.0418357,51.6125147,0.1805,0.1873,-0.0694,13.973,0.062,17.5,0.7436,14.003,0.214,5.1,0.6942,1,0,0000,AB,5,59097.21069969,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.351797,-174.676622,S0002,67.0419447,51.6124468,67.0419301,51.6123495,0.1488,0.1462,-0.0649,13.889,0.052,21.0,0.8964,13.876,0.162,6.7,1.223,1,0,0000,AB,10,59097.01459961,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.353733,-39.149531,S0002,67.0419447,51.6124468,67.0418448,51.612523,0.1567,0.1599,-0.0545,13.93,0.051,21.3,1.12,14.299,0.231,4.7,1.132,1,0,0000,AB,5,57076.20994693,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.354202,-78.568696,S0002,67.0419447,51.6124468,67.0417894,51.6124663,0.1567,0.1496,-0.065,13.934,0.052,20.7,0.9322,13.878,0.148,7.3,0.73,1,0,0000,AB,10,58524.47464468,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.35708,-95.844262,S0002,67.0419447,51.6124468,67.0417858,51.6124367,0.1579,0.1572,-0.0419,13.765,0.065,16.8,0.7662,14.077,0.147,7.4,0.3798,1,0,0000,AB,10,57802.72184339,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.364125,-5.9555,S0002,67.0419447,51.6124468,67.0419278,51.6125474,0.1537,0.1725,-0.055,13.946,0.074,14.7,0.8462,14.047,0.174,6.3,0.5596,1,0,0000,AB,10,58368.6317759,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.370233,-79.806642,S0002,67.0419447,51.6124468,67.0417817,51.612465,0.1781,0.1761,0.0644,13.989,0.069,15.8,0.8497,13.995,0.134,8.1,0.5554,1,0,0000,AB,10,57273.11093863,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.373983,-25.45414,S0002,67.0419447,51.6124468,67.0418728,51.6125406,0.2748,0.3375,-0.1929,13.914,0.149,7.3,0.7588,14.017,0.172,6.3,0.8135,1,0,0000,BB,10,57802.45978095,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.374406,177.467597,S0002,67.0419447,51.6124468,67.0419521,51.6123429,0.1605,0.1587,-0.0685,13.814,0.056,19.4,0.8725,13.994,0.184,5.9,0.9554,1,0,0000,AB,10,57270.02782744,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.376657,-81.646552,S0002,67.0419447,51.6124468,67.041778,51.612462,0.132,0.1346,-0.0459,13.822,0.047,23.3,0.9527,13.835,0.132,8.2,0.5166,1,0,0000,AB,5,59097.27615126,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.403944,-70.096058,S0002,67.0419447,51.6124468,67.0417748,51.612485,0.1798,0.1634,0.0526,13.954,0.06,18.1,0.4738,14.194,0.191,5.7,0.8924,1,0,0000,AB,10,58159.65793311,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.40777,-60.02025,S0002,67.0419447,51.6124468,67.0417867,51.6125034,0.154,0.1468,-0.0509,13.876,0.05,21.8,1.388,13.654,0.136,8.0,0.8166,1,0,0000,AB,10,58001.78669602,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.409387,-4.290344,S0002,67.0419447,51.6124468,67.041931,51.6125602,0.1671,0.2057,-0.0601,13.94,0.075,14.5,0.8908,13.793,0.129,8.4,1.17,1,0,0000,AB,5,58732.91572061,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.41466,-60.853123,S0002,67.0419447,51.6124468,67.0417827,51.6125029,0.1604,0.2172,-0.0837,13.944,0.068,16.0,0.7547,14.381,0.365,3.0,0.5338,1,0,0000,AC,10,58159.98519377,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.414834,-40.210309,S0002,67.0419447,51.6124468,67.0418249,51.6125348,0.1459,0.1375,-0.0554,13.873,0.048,22.8,1.924,13.761,0.133,8.1,0.7909,1,0,0000,AB,5,59096.8183722,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.440024,-61.511966,S0002,67.0419447,51.6124468,67.0417717,51.6125051,0.1784,0.199,-0.0885,14.069,0.061,17.8,1.254,14.218,0.195,5.6,0.6985,1,0,0000,AB,5,58891.58465262,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.445859,-50.366756,S0002,67.0419447,51.6124468,67.0417911,51.6125258,0.1665,0.1681,-0.0833,13.979,0.053,20.5,1.248,13.995,0.138,7.8,0.7293,1,0,0000,AB,5,58524.60554833,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.455382,-28.372416,S0002,67.0419447,51.6124468,67.0418479,51.6125581,0.1543,0.1426,-0.0782,13.831,0.053,20.6,2.005,14.228,0.168,6.5,0.4869,1,0,0000,AB,10,57438.27178507,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.464302,-3.726828,S0002,67.0419447,51.6124468,67.0419312,51.6125755,0.1401,0.1508,-0.063,13.805,0.049,22.3,0.6833,14.005,0.221,4.9,0.6335,1,0,0000,AB,5,59096.94914799,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.516785,-133.602272,S0002,67.0419447,51.6124468,67.0417773,51.6123478,0.1589,0.167,-0.0134,13.938,0.059,18.3,1.398,13.91,0.153,7.1,1.228,1,0,0000,AB,10,56908.88459488,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.533158,-22.118803,S0002,67.0419447,51.6124468,67.0418549,51.612584,0.2115,0.2246,0.0619,14.128,0.069,15.6,2.242,14.231,0.19,5.7,0.9623,1,0,0000,AB,0,58368.76255182,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.544633,-64.722394,S0002,67.0419447,51.6124468,67.0417244,51.6125114,0.1853,0.193,-0.0965,13.872,0.072,15.1,0.5491,14.373,0.239,4.5,1.121,1,0,0000,AB,10,57273.04523219,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.549483,151.945649,S0002,67.0419447,51.6124468,67.0420603,51.6123121,0.1733,0.2011,-0.0935,14.107,0.061,17.9,0.9856,14.373,0.244,4.5,0.9588,1,0,0000,AB,5,57637.48437528,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.550723,-27.250474,S0002,67.0419447,51.6124468,67.0418319,51.6125828,0.1945,0.1846,-0.0819,14.02,0.065,16.7,0.9468,,,,,1,0,0000,AX,10,56909.01613506,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
2,0.606353,118.705819,S0002,67.0419447,51.6124468,67.0421826,51.6123659,0.2272,0.1921,-0.0876,14.197,0.067,16.3,1.077,14.322,0.185,5.9,0.598,1,0,0000,AB,10,58368.69722755,667151401351029366,13.901,0.028,13.963,0.041,12.332,,8.867,,798600838,14.248,0.032,14.048,0.0347,13.989,0.0486,67.0419447,51.6124468,153.1857924,1.947952,6.71606,67.159,0.085,0.001,0.0,0,14.248,14.048,13.989,13.901,13.963,9999.0,9999.0,9999.0,9999.0,0.1825,0.0453,0.32,0.06,-1.007,0.045,0.0,0.0,0.0,0.0,0.08500000000000085,0,2,197,0.0
