Seq,w1mpro,w2mpro,mjd
330,10.857,9.463,58055.68809
330,10.806,9.463,58055.68822
330,10.837,9.357,57880.03328
330,10.842,9.484,58045.99933
330,10.903,9.507,58048.2252
330,10.908,9.498,58049.66539
330,10.719,9.365,57882.91404
330,10.745,9.384,57883.04494
330,10.728,9.38,57885.27106
330,10.76,9.368,57885.40209
330,11.126,9.871,58411.05719
330,10.647,9.251,57520.56096
330,10.686,9.302,57520.82302
330,10.615,9.241,57687.03112
330,10.623,9.265,57687.55525
330,10.712,9.27,57516.1054
330,10.702,9.286,57516.36747
330,10.686,9.275,57518.98847
330,10.724,9.302,57519.25053
330,10.84,9.496,58055.29538
330,10.954,9.505,58053.06964
330,10.873,9.505,58046.785
330,10.891,9.523,58047.70145
330,10.894,9.48,58052.6768
330,10.864,9.476,58050.84377
330,10.842,9.481,58055.42629
330,10.863,9.477,58055.81912
330,10.723,9.34,57880.42599
330,10.73,9.39,57880.42611
330,10.868,9.508,58047.30874
330,10.876,9.516,58047.43965
330,10.607,9.229,57687.55512
330,10.654,9.269,57692.00955
330,10.632,9.266,57689.91343
330,10.708,9.351,57520.03684
330,10.701,9.265,57520.2989
330,10.617,9.218,57686.37609
330,10.634,9.252,57686.63816
330,10.676,9.26,57515.45012
330,10.665,9.272,57515.97437
330,10.785,9.296,57518.72628
330,10.688,9.307,57518.85743
330,10.908,9.505,58051.23661
330,10.878,9.494,58052.93861
330,10.899,9.498,58049.79642
330,10.898,9.487,58050.18913
330,10.9,9.483,58051.62932
330,10.886,9.495,58052.02216
330,10.899,9.478,58052.5459
330,10.862,9.449,58053.20055
330,10.716,9.357,57880.16418
330,10.768,9.367,57880.29508
330,10.586,9.211,57686.90009
330,10.632,9.249,57687.16215
330,10.649,9.266,57691.22349
330,10.667,9.251,57691.87852
330,10.713,9.314,57519.90568
330,10.682,9.268,57519.90581
330,10.612,9.258,57688.86531
330,10.583,9.224,57685.983
330,10.627,9.233,57688.73428
330,10.623,9.264,57688.99634
330,10.702,9.271,57518.20215
330,10.722,9.28,57518.33318
330,10.884,9.489,58050.45106
330,10.89,9.492,58050.58197
330,10.908,9.506,58048.61803
330,10.937,9.527,58049.27268
330,10.727,9.375,57885.92584
330,10.717,9.366,57886.05674
330,10.879,9.492,58052.28397
330,10.854,9.483,58052.415
330,10.734,9.362,57879.64044
330,10.73,9.362,57879.77134
330,10.914,9.419,58047.57055
330,10.938,9.523,58048.487
330,10.765,9.367,57881.08076
330,10.763,9.363,57881.34269
330,10.721,9.386,57883.96165
330,10.732,9.364,57884.22345
330,11.07,9.815,58416.16128
330,10.966,9.607,58243.86388
330,11.063,9.827,58414.06733
330,11.079,9.858,58414.19823
330,11.092,9.843,58408.30937
330,11.078,9.81,58408.44027
330,10.91,9.582,58275.92897
330,11.117,9.823,58415.50701
330,10.953,9.626,58249.8848
330,11.025,9.634,58250.01557
330,10.952,9.671,58252.24055
330,10.972,9.628,58252.37145
330,10.737,9.34,57880.94985
330,10.699,9.365,57883.83062
330,10.72,9.374,57883.83074
330,10.945,9.615,58276.05987
330,11.103,9.817,58413.67475
330,11.076,9.84,58413.80565
330,11.102,9.823,58408.04769
330,11.082,9.849,58408.17846
330,10.909,9.587,58275.79819
330,10.938,9.641,58249.62299
330,10.982,9.602,58249.75389
330,10.994,9.612,58251.71706
330,10.968,9.642,58251.84796
330,11.093,9.826,58408.70195
330,11.108,9.838,58409.22543
330,11.088,9.806,58415.37611
330,11.085,9.823,58410.40293
330,10.964,9.605,58244.38736
330,10.957,9.611,58244.64917
330,10.942,9.598,58247.92163
330,10.956,9.579,58248.0524
330,10.946,9.6,58249.49209
330,10.997,9.627,58251.32435
330,10.99,9.626,58251.58616
330,10.975,9.61,58243.73297
330,10.956,9.6,58243.99478
330,11.105,9.808,58413.41294
330,11.078,9.809,58415.24521
330,11.063,9.797,58414.9834
330,10.967,9.614,58244.25646
330,10.938,9.613,58247.65982
330,10.924,9.607,58247.79072
330,11.305,10.188,58775.45813
330,11.266,10.171,58775.71981
330,11.107,9.925,58616.30321
330,11.099,9.931,58616.82606
330,11.29,10.163,58776.7664
330,11.272,10.156,58776.8973
330,11.301,10.19,58774.804
330,11.314,10.182,58775.58891
330,11.11,9.911,58611.72426
330,11.082,9.901,58611.85504
330,10.968,9.64,58249.36118
330,10.964,9.662,58251.06267
330,10.961,9.636,58251.19358
330,10.956,9.625,58243.47117
330,10.988,9.609,58243.60207
330,11.089,9.796,58413.02036
330,11.08,9.834,58413.28204
330,11.091,9.826,58411.97339
330,11.048,9.827,58412.88946
330,10.95,9.606,58247.39814
330,10.966,9.595,58247.52892
330,10.931,9.61,58248.70692
330,11.3,10.161,58774.67309
330,11.27,10.142,58775.32723
330,11.111,9.983,58615.64907
330,11.08,9.911,58615.91075
330,11.261,10.142,58780.56094
330,11.3,10.195,58776.50472
330,11.291,10.208,58775.19645
330,11.28,10.199,58775.85059
330,11.093,9.824,58411.18809
330,11.055,9.798,58406.86981
330,11.111,9.882,58407.13149
330,11.091,9.821,58416.0305
330,11.09,9.798,58416.42308
330,10.965,9.603,58250.80087
330,10.98,9.624,58250.93177
330,10.98,9.671,58252.76403
330,10.911,9.616,58243.34039
330,11.083,9.83,58412.36597
330,11.059,9.818,58412.49687
330,11.088,9.847,58410.5337
330,11.121,9.835,58411.319
330,10.946,9.604,58246.74375
330,10.952,9.59,58246.87453
330,10.952,9.603,58245.69614
330,10.939,9.617,58245.82705
330,11.314,10.204,58774.28064
330,11.295,10.144,58774.41142
330,11.107,9.903,58616.69528
330,11.107,9.897,58617.21864
330,10.752,9.391,57882.6521
330,10.767,9.371,57882.78314
330,10.726,9.368,57884.87823
330,10.755,9.367,57885.00926
330,11.084,9.827,58413.54385
330,11.069,9.832,58410.92641
330,11.085,9.839,58406.73891
330,11.061,9.821,58407.26239
330,11.04,9.836,58407.3933
330,11.06,9.813,58415.63779
330,11.064,9.814,58415.76869
330,11.001,9.605,58250.66996
330,10.962,9.616,58250.67009
330,10.978,9.624,58249.23041
330,10.917,9.608,58251.97874
330,11.124,9.826,58411.58068
330,11.099,9.801,58412.23507
330,11.092,9.831,58414.85262
330,11.136,9.798,58414.45991
330,10.98,9.631,58245.56524
330,10.958,9.601,58246.61285
330,10.866,9.507,58049.14177
330,10.91,9.507,58049.92732
330,10.759,9.363,57882.25927
330,10.748,9.38,57882.3903
330,10.762,9.387,57884.61642
330,10.73,9.354,57884.74732
330,10.952,9.634,58247.26724
330,10.93,9.604,58247.39801
330,11.096,9.81,58414.72172
330,11.058,9.807,58414.98353
330,11.165,9.851,58408.96376
330,11.081,9.826,58410.14112
330,11.059,9.812,58416.68476
330,11.144,9.829,58416.68489
330,10.973,9.646,58250.40828
330,10.953,9.656,58250.53919
330,10.985,9.644,58252.89494
330,10.952,9.647,58253.02584
330,11.089,9.858,58410.27202
330,11.095,9.856,58410.66461
330,10.757,9.358,57879.90224
330,10.75,9.356,57880.03315
330,10.94,9.526,58048.74894
330,10.901,9.479,58049.14165
330,10.733,9.374,57881.86643
330,10.734,9.355,57881.99746
330,10.73,9.386,57884.22358
330,10.734,9.369,57884.35449
330,11.01,9.605,58246.74362
330,10.963,9.648,58247.00543
330,11.081,9.839,58414.32914
330,11.114,9.825,58414.59082
330,11.096,9.818,58408.57117
330,11.089,9.825,58408.83285
330,11.104,9.748,58415.8996
330,11.059,9.8,58416.29218
330,10.949,9.596,58250.0157
330,10.995,9.64,58250.27738
330,10.977,9.641,58252.50235
330,10.952,9.618,58252.63313
330,11.056,9.781,58407.00059
330,11.079,9.816,58409.22556
330,11.095,9.826,58409.35634
330,11.097,9.962,58410.79551
330,11.11,9.859,58411.84248
330,10.909,9.607,58244.77995
330,10.876,9.605,58244.78007
330,10.936,9.598,58248.05253
330,10.966,9.617,58248.31421
330,11.269,10.21,58776.63562
330,11.285,10.191,58777.9444
330,11.236,10.179,58773.88818
330,11.27,10.138,58774.01896
330,11.11,9.921,58610.28509
330,11.086,9.92,58615.3874
330,11.32,10.135,58777.15886
330,11.278,10.164,58777.28976
330,11.276,10.178,58778.72931
330,11.281,10.165,58779.12189
330,11.282,10.169,58776.37395
330,11.296,10.194,58774.93477
330,11.102,9.928,58616.95696
330,11.293,10.178,58776.24304
330,11.259,10.227,58775.06555
330,11.118,9.989,58629.64733
330,11.292,10.181,58776.89718
330,11.29,10.158,58777.02808
330,11.268,10.166,58777.8135
330,11.322,10.199,58778.33686
330,11.29,10.157,58775.98149
330,11.297,10.171,58775.98136
330,11.133,9.907,58611.98581
330,11.139,9.882,58612.77086
330,11.108,9.918,58612.64008
330,11.116,9.926,58615.25662
330,11.126,9.942,58612.24749
330,11.103,9.906,58611.59336
330,11.093,9.901,58611.72413
330,11.098,9.899,58614.73326
330,11.128,9.917,58614.99494
330,11.27,10.156,58778.99099
330,11.324,10.143,58779.38357
330,11.304,10.203,58780.69185
330,11.32,10.153,58774.14974
330,11.088,9.924,58611.33168
330,11.12,9.912,58611.46258
330,11.09,9.932,58614.3408
330,11.07,9.936,58614.47171
330,10.963,9.641,58244.51827
330,10.953,9.62,58245.30356
330,11.153,10.132,58614.86416
330,11.312,10.19,58773.88806
330,11.092,9.898,58616.43411
330,11.098,9.917,58616.56438
330,11.297,10.168,58778.07518
330,11.29,10.154,58778.86022
330,11.255,10.147,58780.29939
330,11.271,10.165,58780.43016
330,11.127,9.911,58610.93922
330,11.101,9.928,58611.07
330,11.075,9.927,58613.94835
330,11.13,9.918,58614.07913
330,11.095,9.818,58413.15126
330,11.079,9.833,58413.93643
330,10.952,9.61,58245.43434
330,10.963,9.586,58245.43446
330,10.972,9.609,58248.8377
330,10.973,9.64,58248.9686
330,11.17,9.908,58610.80845
330,11.094,9.918,58614.60248
330,11.115,9.945,58616.04166
330,11.102,9.906,58616.30334
330,11.317,10.214,58777.55195
330,11.274,10.127,58777.68272
330,11.258,10.161,58779.77603
330,11.307,10.184,58779.90681
330,11.083,9.939,58610.67754
330,11.12,9.929,58610.80832
330,11.043,9.95,58613.68667
330,11.097,9.894,58613.81745
330,11.034,9.82,58407.5242
330,11.082,9.816,58412.62778
330,11.136,9.819,58412.75855
330,10.955,9.624,58244.91085
330,10.961,9.612,58245.04175
330,10.956,9.598,58248.57602
330,10.938,9.59,58248.70679
330,11.287,10.173,58778.20608
330,11.279,10.179,58778.59854
330,11.273,10.176,58774.54232
330,11.109,9.927,58615.38752
330,11.097,9.922,58615.77998
330,11.268,10.152,58780.03771
330,11.297,10.159,58777.42117
330,11.264,10.172,58779.25267
330,11.298,10.2,58779.64513
330,11.151,9.974,58612.3784
330,11.123,9.927,58610.41586
330,11.103,9.912,58613.29421
330,11.114,9.927,58613.42499
330,11.123,9.909,58612.90163
330,11.165,9.999,58613.03254
334,13.818,13.269,56977.62599
334,13.58,13.552,56977.88894
334,13.701,13.615,56795.7501
334,13.59,13.56,56797.98742
334,13.735,13.502,56799.56666
334,13.757,13.513,56802.98835
334,13.682,13.522,57165.01258
334,13.794,13.636,57165.66887
334,13.756,13.623,57163.96268
334,13.635,13.325,57164.3564
334,13.514,13.413,57698.4288
334,13.804,13.41,57523.18196
334,13.832,13.475,57525.6718
334,13.553,13.648,57525.80283
334,13.605,13.392,57896.27064
334,13.556,13.435,58062.23454
334,13.644,11.695,57886.3188
334,13.655,14.217,57890.24718
334,13.828,13.287,58423.35982
334,13.798,13.478,58257.86825
334,13.697,13.527,56977.36303
334,13.769,13.286,56798.25063
334,13.637,13.591,56794.96047
334,13.401,13.581,56803.11989
334,13.63,13.552,56802.46194
334,13.592,13.49,57165.53759
334,13.799,13.554,57158.97536
334,13.741,13.642,57162.25635
334,13.734,13.395,57694.62966
334,13.713,13.404,57526.98211
334,13.821,13.38,57529.07885
334,13.862,13.469,57895.61587
334,13.895,13.528,57891.6875
334,13.64,13.631,57887.75912
334,13.696,13.663,58254.07294
334,13.652,13.581,58258.26096
334,13.78,13.346,58258.52264
334,13.741,13.879,58782.00011
334,13.567,13.495,56793.77598
334,13.685,13.137,56794.89464
334,13.67,13.437,56802.72514
334,13.722,13.721,56801.67231
334,13.777,13.46,57158.58163
334,13.679,13.546,57159.36909
334,13.624,13.48,57524.88549
334,13.779,13.677,57525.54077
334,13.727,13.452,57892.99704
334,13.766,13.727,57894.69929
334,13.552,13.653,58254.85811
334,13.733,13.38,58255.90521
334,13.653,13.491,56976.31109
334,13.843,13.761,56794.03919
334,13.837,13.615,56800.88269
334,13.692,13.654,56801.01423
334,13.329,13.689,57337.73925
334,13.828,13.641,57336.9523
334,13.645,13.766,57526.58902
334,13.722,13.681,57524.75446
334,13.62,13.451,57894.56839
334,13.607,13.384,57890.77092
334,13.753,13.423,58257.08309
334,13.643,13.437,58257.73748
334,13.582,13.485,58624.67593
334,13.581,13.283,56977.23149
334,13.723,13.545,56974.33888
334,13.827,13.355,56797.1978
334,13.611,13.572,56796.53972
334,13.724,13.257,56799.17179
334,13.504,13.149,57335.37839
334,13.708,13.504,57337.60809
334,13.618,13.699,57162.38764
334,13.663,13.825,57528.55473
334,13.855,13.694,57526.85108
334,13.774,13.462,57891.42569
334,13.665,13.412,57894.30645
334,13.711,13.615,58255.38172
334,13.671,13.601,58254.72733
334,13.741,13.183,58622.97508
334,13.748,13.688,58621.53603
334,13.657,13.561,56978.94075
334,13.834,13.478,56978.41485
334,13.793,13.56,56796.67138
334,13.624,13.475,56796.93459
334,13.721,13.349,56802.33027
334,13.58,13.425,56803.77797
334,13.717,13.346,57338.13285
334,13.734,13.545,57334.98491
334,13.603,13.345,57160.55028
334,13.665,13.526,57162.91265
334,13.779,13.439,57525.54064
334,13.831,13.347,57524.4924
334,13.665,13.611,57890.50898
334,13.711,13.501,57893.38988
334,13.827,13.65,57887.89015
334,13.688,13.437,58259.30794
334,13.682,13.462,58254.98901
334,13.591,13.219,58624.41425
334,13.781,13.436,58622.71353
334,13.696,13.551,56979.07217
334,13.666,13.585,56980.78142
334,13.685,13.44,56796.27651
334,13.672,13.679,56795.48689
334,13.48,13.666,56801.93552
334,13.664,13.697,56800.22461
334,13.713,13.439,57345.8712
334,13.469,13.601,57338.52632
334,13.69,13.605,57161.07516
334,13.757,13.533,57159.63166
334,13.708,13.634,57522.78887
334,13.723,13.466,57523.57505
334,13.653,13.596,58060.27061
334,13.515,13.298,57892.86601
334,13.705,13.342,57886.97344
334,13.688,13.514,57889.72331
334,13.696,13.567,58256.55947
334,13.829,12.129,58256.95218
334,13.597,13.434,58623.76012
334,13.629,13.405,58624.15257
334,13.714,14.401,56979.59807
334,13.631,13.567,56979.86103
334,13.617,13.439,56798.51383
334,13.762,13.59,56796.14484
334,13.651,13.204,56801.54065
334,13.707,13.399,56800.75103
334,13.698,13.563,57164.75013
334,13.746,13.427,57164.61885
334,13.604,13.541,57161.86262
334,13.629,13.376,57162.51892
334,13.787,13.459,57524.23033
334,13.752,13.339,57522.65784
334,13.695,13.734,57527.37533
334,13.595,13.397,57525.01652
334,13.7,13.312,58058.17577
334,13.752,13.358,58058.43758
334,13.794,13.114,57886.58061
334,13.574,13.448,57888.02105
334,13.717,13.43,58257.34477
334,13.709,13.418,58258.91535
334,13.615,13.235,58782.91593
334,13.673,13.484,58623.23676
334,13.69,13.597,58621.01268
334,13.635,13.453,58621.79771
335,11.846,10.999,56971.97205
335,11.783,10.974,56971.57755
335,11.848,11.011,56977.36303
335,11.835,10.988,56978.94075
335,11.806,10.974,56976.04814
335,11.818,10.998,56975.12774
335,11.792,11.029,56974.33888
335,11.822,10.999,56975.78519
335,11.805,10.971,56973.15553
335,11.811,10.941,56973.1554
335,11.827,11.022,56799.30346
335,11.806,11.005,56800.75103
335,11.855,11.017,56798.77704
335,11.85,11.06,56796.14484
335,11.872,11.108,56796.80292
335,11.844,10.988,56797.32934
335,12.066,11.15,56789.23525
335,12.113,11.176,56789.89333
335,11.827,11.024,56793.24944
335,11.815,11.077,56792.13078
335,11.787,10.974,56972.235
335,11.907,11.007,56977.88894
335,11.831,10.991,56978.15189
335,11.822,10.964,56972.49795
335,11.832,10.993,56974.99633
335,11.787,10.997,56977.23149
335,11.811,10.99,56975.65365
335,11.829,11.047,56972.49808
335,11.818,10.982,56975.52224
335,11.815,11.029,56799.04025
335,11.828,11.015,56799.56666
335,11.867,11.067,56798.64537
335,11.875,11.014,56795.22355
335,11.841,11.027,56795.88164
335,11.796,11.02,56796.0133
335,11.995,11.197,56792.9204
335,12.089,11.361,56793.1836
335,12.008,11.128,56793.57848
335,11.805,11.015,56791.93341
335,11.827,11.006,56792.72302
335,11.83,10.968,56977.7574
335,11.826,10.997,56977.62599
335,11.826,10.902,56974.20734
335,11.813,10.987,56975.25928
335,11.853,10.991,56974.73325
335,11.856,11.015,56974.60184
335,11.858,10.974,56976.837
335,11.817,10.985,56975.9166
335,11.837,11.002,56801.01423
335,11.837,11.012,56800.88269
335,11.822,11.02,56794.69714
335,11.837,11.019,56794.82881
335,11.835,11.012,56794.89464
335,11.816,11.034,56795.22368
335,11.808,11.034,56795.48689
335,12.135,11.29,56794.89451
335,11.86,10.87,56792.85469
335,11.815,10.997,56792.98623
335,11.884,11.002,56789.10371
335,11.989,11.215,56792.65719
335,11.838,10.985,56978.28331
335,11.845,11.017,56978.80921
335,11.952,11.05,56788.70883
335,11.945,11.073,56788.05075
335,11.841,11.009,56977.10008
335,11.794,11.002,56973.81284
335,11.804,10.985,56972.62949
335,11.802,11.006,56973.02399
335,11.808,11.016,56799.96141
335,11.803,10.987,56799.82987
335,11.89,11.071,56794.23656
335,11.83,11.029,56794.5656
335,11.822,11.043,56798.51383
335,11.873,11.075,56794.76297
335,11.818,11.036,56797.1978
335,11.902,11.039,56794.96035
335,11.788,11.078,56793.71014
335,11.803,10.954,56792.78886
335,11.85,11.04,56790.55141
335,11.834,11.008,56791.53853
335,11.792,11.003,56978.41485
335,11.839,10.995,56978.54626
335,11.836,11.051,56788.18242
335,11.874,10.989,56788.8405
335,11.849,11.008,56975.91673
335,11.861,11.003,56975.39069
335,11.758,10.956,56972.89245
335,11.805,11.029,56973.41848
335,11.858,11.02,56801.54065
335,11.875,11.027,56799.17179
335,11.827,11.016,56797.72421
335,11.868,11.056,56796.93446
335,11.851,11.041,56795.7501
335,11.853,11.014,56794.30239
335,11.846,11.032,56797.06613
335,11.807,11.022,56797.19767
335,11.847,11.032,56793.3811
335,11.801,11.011,56793.97335
335,11.925,11.003,56791.27533
335,12.006,11.202,56791.4727
335,11.823,10.96,56972.36654
335,11.814,10.991,56978.6778
335,11.853,11.037,56787.78754
335,11.919,11.041,56788.97217
335,11.8,11.016,56974.86479
335,11.834,11.022,56973.68143
335,11.829,11.008,56976.31109
335,11.814,10.987,56976.57405
335,11.831,11.042,56800.61949
335,11.847,11.002,56799.6982
335,11.906,11.169,56795.02618
335,11.806,11.006,56796.67126
335,11.857,10.942,56795.61843
335,11.827,11.035,56794.17073
335,11.838,10.982,56797.98742
335,11.813,10.99,56796.53972
335,11.905,11.097,56791.34116
335,11.848,10.987,56789.76179
335,11.907,11.114,56791.20949
335,11.833,11.031,56793.77585
335,11.843,10.966,56971.84051
335,11.805,10.996,56971.70909
335,11.886,11.064,56788.57729
335,11.937,11.087,56787.91921
335,11.8,10.988,56973.94438
335,11.832,11.009,56974.9962
335,11.831,11.01,56976.96854
335,11.756,10.974,56973.28694
335,11.87,10.978,56976.44263
335,11.789,11.193,56800.35628
335,12.29,11.394,56794.63131
335,11.974,11.261,56794.3681
335,11.802,11.005,56798.38217
335,11.931,11.018,56795.48676
335,11.866,11.024,56796.27651
335,11.827,11.053,56796.93459
335,11.991,11.095,56789.63012
335,12.002,11.242,56793.84168
335,11.884,11.021,56792.19662
335,11.846,11.078,56793.90752
335,11.812,10.975,56972.10359
335,11.87,11.009,56971.84063
335,11.825,10.887,56978.02035
335,11.824,11.028,56977.49445
335,11.819,10.928,56974.07592
335,11.812,11.012,56976.17968
335,11.823,10.976,56972.76103
335,11.789,10.959,56976.70559
335,11.737,10.989,56973.54989
335,11.872,11.005,56977.09995
335,11.796,11.023,56800.09307
335,11.831,11.023,56801.27744
335,11.833,11.058,56797.59255
335,11.843,11.008,56795.35522
335,11.855,10.997,56797.85575
335,11.84,11.047,56798.90858
335,12.084,11.154,56790.81462
335,11.904,11.101,56791.6702
335,11.834,10.984,56792.32816
335,11.836,11.003,56792.32828
335,11.832,11.08,56793.05206
335,11.814,11.017,56793.51264
335,12.058,11.069,56787.65587
335,12.038,11.11,56788.31396
335,11.802,11.019,57338.26401
335,11.858,10.982,57335.24723
335,11.826,11.012,57334.85376
335,11.867,10.97,57337.08345
335,11.876,11.015,57333.93565
335,11.853,10.987,57331.96815
335,11.769,10.964,57333.93552
335,11.815,11.029,57331.18106
335,11.841,10.989,57160.28771
335,11.768,10.976,57162.91265
335,11.957,11.027,57160.41899
335,11.792,11.038,57160.81272
335,11.853,11.01,57157.66276
335,11.819,11.023,57155.95656
335,11.843,11.022,57153.06879
335,11.823,11.017,57153.20008
335,11.879,11.017,56789.36691
335,11.884,11.028,56791.60437
335,11.844,11.007,56792.59148
335,12.074,11.12,56788.97204
335,11.778,10.984,57345.74004
335,11.874,11.023,57337.73937
335,11.822,11.017,57336.68998
335,11.846,10.992,57331.04991
335,11.965,10.965,57332.49278
335,11.747,10.979,57331.7057
335,11.773,10.982,57332.0993
335,11.858,11.02,57161.86262
335,11.838,11.035,57162.78136
335,11.812,10.969,57160.02539
335,11.848,10.967,57161.73146
335,11.808,11.023,57157.00646
335,11.821,10.974,57156.74402
335,11.8,10.994,57157.40032
335,11.79,11.008,57152.93751
335,11.885,11.033,57700.78698
335,11.854,10.975,56793.64431
335,11.839,11.049,56793.77598
335,11.834,11.055,57334.7226
335,11.859,10.994,57336.82114
335,11.764,11.006,57337.60809
335,11.859,10.915,57337.34577
335,11.865,11.024,57333.01741
335,11.939,10.996,57332.7551
335,11.886,11.063,57159.63154
335,11.845,11.009,57160.94388
335,11.781,10.958,57162.38764
335,11.831,11.054,57160.55015
335,11.851,10.975,57158.97536
335,11.833,11.02,57156.35042
335,11.854,11.056,57155.69399
335,11.837,10.998,57157.79405
335,11.773,11.001,57526.06489
335,11.837,11.008,57526.58902
335,11.86,11.043,57695.93972
335,11.857,11.044,57696.33269
335,11.84,11.063,56790.94628
335,11.794,10.991,56794.03919
335,11.876,11.012,57337.3459
335,11.858,11.003,57337.87053
335,11.815,11.003,57336.42766
335,11.856,10.983,57335.37839
335,11.831,11.03,57334.19797
335,11.845,11.013,57334.32912
335,11.84,11.023,57334.06668
335,11.86,11,57332.88625
335,11.888,10.993,57160.94401
335,11.866,11.044,57162.65008
335,11.84,11.033,57157.26903
335,11.86,11.017,57158.71279
335,11.856,11.016,57158.84408
335,11.87,11.023,57157.92533
335,11.839,11.04,57524.88549
335,11.861,11.039,57525.01652
335,11.854,11.025,57697.51184
335,11.93,11.054,57695.80869
335,11.835,11.013,56792.26245
335,11.951,11.081,56793.31527
335,11.805,10.98,57335.77186
335,11.877,11.017,57335.50955
335,11.874,10.988,57335.64071
335,11.839,10.937,57336.55882
335,11.811,11,57334.06681
335,11.846,10.991,57331.57454
335,11.828,10.983,57331.31222
335,11.841,10.964,57332.23046
335,11.811,10.991,57162.25635
335,11.831,11.029,57161.99391
335,11.815,11.029,57155.56283
335,11.827,10.929,57156.87531
335,11.844,11,57156.21913
335,11.844,11.019,57157.53148
335,11.837,11.022,57524.4924
335,11.885,10.995,57524.75446
335,11.904,11.024,57696.07075
335,11.883,11.031,57696.72578
335,11.875,10.993,56790.02499
335,11.972,11.082,56790.2882
335,11.811,11.007,57337.60822
335,11.846,10.998,57334.46028
335,11.901,10.975,57334.59144
335,11.871,11.015,57336.16535
335,11.847,10.982,57333.6732
335,11.856,11.03,57333.41089
335,11.83,11.053,57333.80436
335,11.822,,57331.83686
335,11.833,11.009,57160.68144
335,11.863,10.999,57163.04381
335,11.828,11.032,57158.31906
335,11.78,11.06,57155.69412
335,11.855,11.025,57156.61274
335,11.835,10.994,57158.58151
335,11.844,11.02,57525.67167
335,11.8,11.048,57526.98211
335,11.883,11.019,57694.89173
335,11.892,11.047,57695.54676
335,11.836,10.952,56792.06495
335,11.808,11.011,56790.68308
335,12.118,11.276,56792.39399
335,11.83,11.007,57338.13285
335,11.903,11.029,57338.00169
335,11.873,11.04,57337.21461
335,11.804,11.002,57336.03419
335,11.839,11.003,57333.54205
335,11.892,10.886,57331.70583
335,11.809,10.923,57331.44338
335,11.818,10.999,57333.27973
335,11.844,11.001,57159.76282
335,11.84,11.017,57161.60018
335,11.886,11.062,57159.89411
335,11.799,11.028,57159.36909
335,11.836,11.073,57159.23781
335,11.834,11.022,57155.82528
335,11.834,11.02,57152.80635
335,11.833,11.003,57526.85108
335,11.926,11.11,57525.54064
335,11.837,10.98,56791.80174
335,11.88,11.053,56791.86757
335,12.066,11.223,56791.73591
335,12.032,11.296,56791.99911
335,11.787,11.007,57334.98491
335,11.843,10.997,57336.2965
335,11.818,11.039,57336.9523
335,11.838,11.053,57335.90302
335,11.82,10.999,57332.62394
335,11.892,10.963,57330.91875
335,11.857,11.011,57332.36162
335,11.922,10.986,57331.83699
335,11.844,11.035,57161.33774
335,11.863,11.016,57161.33761
335,11.846,11,57161.07516
335,11.842,11.005,57162.51892
335,11.824,10.995,57156.35029
335,11.822,11.059,57158.05649
335,11.907,11.034,57152.93764
335,11.839,11.014,57152.67507
335,11.864,11.009,57701.18007
335,11.929,10.999,57700.91801
335,11.887,11.027,57525.27858
335,11.864,11.024,57525.6718
335,11.85,11.082,57697.24978
335,11.854,11.07,57695.67766
335,11.895,11.061,57519.90581
335,11.843,11.044,57520.03684
335,11.943,11.065,57523.83711
335,11.89,10.997,57523.96815
335,11.886,11.048,57690.17537
335,11.893,11.021,57690.8304
335,11.909,11.076,57692.00943
335,11.886,11.014,57692.27149
335,11.839,11.032,58060.66332
335,11.864,11.045,58061.05615
335,11.882,11.031,57891.03285
335,11.908,11.051,57893.38975
335,11.919,11.089,57893.25884
335,11.888,11.047,57893.78271
335,11.848,11.008,57526.72005
335,11.895,11.046,57524.62343
335,11.891,11.002,57696.33281
335,11.901,11.009,57696.85681
335,11.871,11.041,57522.26462
335,11.854,11.007,57522.39565
335,11.841,11.136,57523.57505
335,11.822,11.025,57523.70608
335,11.872,11.033,57524.23033
335,12.122,11.087,57690.96143
335,11.931,11.081,57693.97464
335,11.837,10.949,57691.74749
335,11.914,11.011,57694.3676
335,11.812,11.022,58060.92525
335,11.993,11.123,57885.27119
335,11.836,11.059,57885.40209
335,11.916,11.055,57892.7351
335,11.926,10.985,57892.86601
335,11.894,11.09,57886.97344
335,11.873,11.079,57887.36628
335,11.934,10.648,57521.74049
335,11.879,11.018,57521.21624
335,11.898,11.059,57523.05093
335,11.904,11.008,57523.31299
335,11.87,10.995,57522.91977
335,11.845,11.101,57523.18196
335,11.86,11.067,57692.53355
335,11.941,11.072,57693.71257
335,11.874,10.996,57690.69937
335,11.82,10.989,57691.22336
335,11.892,11.03,57884.35449
335,11.874,11.01,57884.74732
335,11.889,11.069,57891.94994
335,11.907,11.077,57892.60407
335,11.865,11.028,57886.71164
335,11.847,11.056,57886.84254
335,11.866,11.014,57886.58061
335,11.882,11.069,57886.71151
335,11.847,11.007,58057.39022
335,11.83,11,58057.52112
335,11.881,11.024,57695.02263
335,11.867,11.077,57697.38081
335,11.838,11.031,57522.78874
335,11.87,11.035,57522.9199
335,11.859,11.029,57521.87153
335,11.834,11.02,57522.52668
335,11.883,11.071,57693.31961
335,11.912,11.091,57693.8436
335,11.839,11.033,57692.66445
335,11.785,10.972,57690.43743
335,11.835,11.041,57883.56881
335,11.858,11.021,57883.96165
335,11.909,11.01,57890.50898
335,11.902,11.038,57890.90182
335,11.9,11.082,57885.92584
